recd,NetID,Brand,Age.f,Status.i,PHI.i,Status.f,PHI.f,Damage_related
22243,P674,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22244,P675,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22245,P676,PermaNet 3.0,30,Used last night,NA,Used last night,63,No
22246,P677,PermaNet 3.0,30,Not used last night,NA,Not in use,NA,No
22248,P679,PermaNet 3.0,30,Used last night,NA,Used last night,186,No
22251,P682,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22252,P683,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22254,P685,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22257,P688,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22258,P689,PermaNet 3.0,30,Used last night,NA,Used last night,416,No
22260,P691,PermaNet 3.0,30,Used last night,NA,Used last night,296,No
22261,P692,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22262,P693,PermaNet 3.0,30,Not used last night,NA,Used last night,0,No
22263,P694,PermaNet 3.0,30,Not used last night,NA,Not in use,0,No
22264,P695,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22265,P696,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22266,P697,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22268,P699,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22269,P700,PermaNet 3.0,30,Not used last night,NA,Used last night,0,No
22270,P701,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22272,P703,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22273,P704,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22275,P706,PermaNet 3.0,30,Used last night,NA,Used last night,79,No
22276,P707,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22277,P708,PermaNet 3.0,30,Not in use,NA,Not used last night,0,No
22278,P709,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22281,P712,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22282,P713,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22283,P714,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22284,P715,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22285,P716,PermaNet 3.0,30,Not used last night,NA,Used last night,289,No
22286,P717,PermaNet 3.0,30,Used last night,33,Attrited,NA,NA
22288,P719,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22290,P721,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22292,P723,PermaNet 3.0,30,Used last night,NA,Used last night,25,No
22293,P724,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22294,P725,PermaNet 3.0,30,Not used last night,NA,Used last night,0,No
22295,P726,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22297,P728,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22298,P729,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22299,P730,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22300,P731,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22301,P732,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22302,P733,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22303,P734,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22304,P735,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22305,P736,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22306,P737,PermaNet 3.0,30,Not in use,NA,Used last night,0,No
22308,P739,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22310,P741,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22313,P744,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22314,P745,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22315,P746,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22316,P747,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22317,P748,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22318,P749,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22319,P750,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22321,P752,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22324,P755,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22326,P757,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22329,P760,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22330,P761,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22331,P762,PermaNet 3.0,30,Not used last night,NA,Not used last night,0,No
22332,P763,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22334,P765,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22335,P766,PermaNet 3.0,30,Used last night,NA,Used last night,394,No
22337,P768,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22338,P769,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22341,P772,PermaNet 3.0,30,Used last night,NA,Used last night,1412,No
22342,P773,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22343,P774,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22345,P776,PermaNet 3.0,30,Not used last night,NA,Not in use,0,No
22346,P777,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22350,P781,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22351,P782,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22352,P783,PermaNet 3.0,30,Used last night,NA,Used last night,201,No
22353,P784,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22354,P785,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22355,P786,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22357,P788,PermaNet 3.0,30,Used last night,NA,Used last night,23,No
22358,P789,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22359,P790,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22360,P791,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22361,P792,PermaNet 3.0,30,Not used last night,NA,Used last night,0,No
22362,P793,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22364,P794,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22365,P795,PermaNet 3.0,30,Used last night,NA,Used last night,62,No
22366,P796,PermaNet 3.0,30,Used last night,1,Attrited,NA,NA
22367,P797,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22368,P798,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22372,P802,PermaNet 3.0,30,Not used last night,NA,Used last night,1,No
22374,P804,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22376,P806,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22378,P808,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22379,P809,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22381,P811,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22382,P812,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22384,P814,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22385,P815,PermaNet 3.0,30,Not in use,NA,Not in use,NA,No
22386,P816,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22388,P818,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22392,P822,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22393,P823,PermaNet 3.0,30,Used last night,NA,Used last night,39,No
22394,P824,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22395,P825,PermaNet 3.0,30,Used last night,NA,Attrited,NA,No
22396,P826,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22397,P827,PermaNet 3.0,30,Used last night,NA,Not used last night,NA,No
22399,P829,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22401,P831,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22402,P832,PermaNet 3.0,30,Used last night,NA,Used last night,86,No
22403,P833,PermaNet 3.0,30,Used last night,NA,Used last night,28,No
22404,P834,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22405,P835,PermaNet 3.0,30,Not in use,NA,Not in use,NA,No
22409,P839,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22410,P840,PermaNet 3.0,30,Not used last night,0,Attrited,NA,NA
22412,P842,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22413,P843,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22414,P844,PermaNet 3.0,30,Not in use,NA,Not in use,NA,No
22415,P845,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22416,P846,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22418,P848,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22419,P849,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22422,P852,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22424,P853,PermaNet 3.0,30,Not used last night,0,Attrited,NA,NA
22426,P855,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22428,P857,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22429,P858,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22430,P859,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22431,P860,PermaNet 3.0,30,Used last night,NA,Used last night,23,No
22434,P863,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22435,P864,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22436,P865,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22437,P866,PermaNet 3.0,30,Used last night,NA,Used last night,1,No
22438,P867,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22440,P869,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22441,P870,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22443,P872,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22444,P873,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22445,P874,PermaNet 3.0,30,Used last night,NA,Used last night,9,No
22447,P876,PermaNet 3.0,30,Used last night,301,Attrited,NA,NA
22448,P877,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22449,P878,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22451,P880,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22452,P881,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22453,P882,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22454,P883,PermaNet 3.0,30,Used last night,NA,Used last night,130,No
22455,P884,PermaNet 3.0,30,Used last night,NA,Used last night,27,No
22456,P885,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22457,P886,PermaNet 3.0,30,Not in use,NA,Not in use,NA,No
22459,P888,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22460,P889,PermaNet 3.0,30,Not in use,NA,Not in use,NA,No
22463,P892,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22465,P894,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22466,P895,PermaNet 3.0,30,Not in use,0,Attrited,NA,NA
22467,P896,PermaNet 3.0,30,Used last night,145,Attrited,NA,NA
22468,P897,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22470,P899,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22471,P900,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22474,P903,PermaNet 3.0,30,Used last night,NA,Used last night,190,No
22475,P904,PermaNet 3.0,30,Used last night,1,Attrited,NA,NA
22477,P906,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22479,P908,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22480,P909,PermaNet 3.0,30,Not in use,NA,Not used last night,0,No
22481,P910,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22482,P911,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22483,P912,PermaNet 3.0,30,Used last night,NA,Used last night,346,No
22484,P913,PermaNet 3.0,30,Used last night,NA,Used last night,271,No
22485,P914,PermaNet 3.0,30,Used last night,NA,Used last night,92,No
22486,P915,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22487,P916,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22490,P919,PermaNet 3.0,30,Used last night,NA,Used last night,115,No
22493,P922,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22494,P923,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22495,P924,PermaNet 3.0,30,Used last night,751,Attrited,NA,NA
22499,P928,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22501,P930,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22502,P931,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22504,P933,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22505,P934,PermaNet 3.0,30,Used last night,69,Attrited,NA,NA
22506,P935,PermaNet 3.0,30,Not in use,NA,Attrited,NA,Yes
22507,P936,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22508,P937,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22509,P938,PermaNet 3.0,30,Used last night,0,Attrited,NA,NA
22510,P939,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22511,P940,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22512,P941,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22513,P942,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22514,P943,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22515,P944,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22516,P945,PermaNet 3.0,30,Used last night,NA,Used last night,94,No
22517,P946,PermaNet 3.0,30,Used last night,NA,Used last night,505,No
22518,P947,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22519,P948,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22520,P949,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22521,P950,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22523,P952,PermaNet 3.0,30,Used last night,NA,Used last night,6,No
22524,P953,PermaNet 3.0,30,Not used last night,NA,Not used last night,0,No
22525,P954,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22526,P955,PermaNet 3.0,30,Used last night,NA,Used last night,37,No
22527,P956,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22528,P957,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22529,P958,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22530,P959,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22532,P961,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22533,P962,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22534,P963,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22535,P964,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22536,P965,PermaNet 3.0,30,Not used last night,NA,Used last night,NA,No
22537,P966,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22539,P968,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22541,P970,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22542,P971,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22543,P972,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22544,P973,PermaNet 3.0,30,Used last night,NA,Used last night,78,No
22546,P975,PermaNet 3.0,30,Not used last night,NA,Not in use,NA,No
22548,P977,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22549,P978,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22550,P979,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22553,P982,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22555,P984,PermaNet 3.0,30,Used last night,NA,Used last night,0,No
22556,P985,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22557,P986,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22558,P987,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22559,P988,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22560,P989,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22561,P990,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22563,P992,PermaNet 3.0,30,Used last night,NA,Used last night,24,No
22564,P993,PermaNet 3.0,30,Used last night,NA,Used last night,NA,No
22565,P994,PermaNet 3.0,30,Used last night,NA,Attrited,NA,Yes
22566,P995,PermaNet 3.0,30,Not in use,NA,Used last night,NA,No
22567,P996,PermaNet 3.0,30,Not used last night,NA,Not in use,0,No
22569,P998,PermaNet 3.0,30,Used last night,NA,Used last night,30,No
22572,J001,Dawaplus 2.0,36,Used last night,74,Used last night,NA,No
22573,J002,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22577,J006,Dawaplus 2.0,36,Not in use,NA,Used last night,NA,No
22580,J009,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22581,J010,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22584,J013,Dawaplus 2.0,36,Not in use,NA,Used last night,NA,No
22585,J014,Dawaplus 2.0,36,Used last night,NA,Used last night,0,No
22587,J016,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22590,J019,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22593,J022,Dawaplus 2.0,36,Used last night,92,Attrited,NA,NA
22597,J026,Dawaplus 2.0,36,Used last night,NA,Used last night,1831,No
22598,J027,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22600,J029,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22604,J033,Dawaplus 2.0,36,Used last night,NA,Attrited,NA,Yes
22605,J034,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22606,J035,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22607,J036,Dawaplus 2.0,36,Used last night,49,Attrited,NA,NA
22609,J038,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22612,J041,Dawaplus 2.0,36,Used last night,514,Used last night,NA,No
22616,J045,Dawaplus 2.0,36,Not in use,NA,Not in use,NA,No
22618,J047,Dawaplus 2.0,36,Used last night,23,Attrited,NA,NA
22619,J048,Dawaplus 2.0,36,Used last night,NA,Used last night,297,No
22626,J055,Dawaplus 2.0,36,Used last night,51,Used last night,NA,No
22627,J056,Dawaplus 2.0,36,Used last night,NA,Used last night,0,No
22628,J057,Dawaplus 2.0,36,Used last night,NA,Used last night,23,No
22629,J058,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22630,J059,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22631,J060,Dawaplus 2.0,36,Not in use,NA,Not in use,1151,No
22633,J062,Dawaplus 2.0,36,Used last night,0,Attrited,NA,NA
22634,J063,Dawaplus 2.0,36,Used last night,NA,Not in use,49,No
22636,J065,Dawaplus 2.0,36,Used last night,NA,Used last night,122,No
22637,J066,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22639,J068,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22640,J069,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22641,J070,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22642,J071,Dawaplus 2.0,36,Not in use,NA,Not in use,NA,No
22643,J072,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22644,J073,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22645,J074,Dawaplus 2.0,36,Not in use,NA,Used last night,NA,No
22646,J075,Dawaplus 2.0,36,Used last night,NA,Used last night,0,No
22647,J076,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22648,J077,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22649,J078,Dawaplus 2.0,36,Not in use,NA,Used last night,NA,No
22650,J079,Dawaplus 2.0,36,Not in use,442,Used last night,NA,No
22651,J080,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22652,J081,Dawaplus 2.0,36,Used last night,NA,Used last night,27,No
22654,J083,Dawaplus 2.0,36,Used last night,NA,Used last night,419,No
22658,J087,Dawaplus 2.0,36,Not in use,NA,Not in use,NA,No
22661,J090,Dawaplus 2.0,36,Not in use,NA,Not in use,NA,No
22662,J091,Dawaplus 2.0,36,Used last night,NA,Not in use,0,No
22663,J092,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22664,J093,Dawaplus 2.0,36,Not in use,NA,Used last night,NA,No
22665,J094,Dawaplus 2.0,36,Used last night,0,Attrited,NA,NA
22666,J095,Dawaplus 2.0,36,Used last night,NA,Not in use,NA,No
22667,J096,Dawaplus 2.0,36,Used last night,3,Attrited,NA,NA
22669,J098,Dawaplus 2.0,36,Used last night,NA,Used last night,0,No
22670,J099,Dawaplus 2.0,36,Not in use,NA,Used last night,0,No
22671,J100,Dawaplus 2.0,36,Not in use,NA,Used last night,878,No
22673,J102,Dawaplus 2.0,36,Used last night,NA,Used last night,NA,No
22676,J105,Dawaplus 2.0,36,Used last night,NA,Attrited,NA,Yes
22679,J108,Dawaplus 2.0,36,Used last night,219,Attrited,NA,NA
22680,J109,Dawaplus 2.0,36,Used last night,NA,Attrited,NA,NA
22686,J115,Dawaplus 2.0,36,Used last night,NA,Not in use,0,No
