"","Country","NetCode","Brand","Round","Status","PHI","Damage_related","Wash","WashFreq","Bedding","Reason","Location"
"7722","Kenya","M440","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7723","Kenya","M440","NetProtect",36,"Not used last night",622,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7724","Kenya","M441","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7725","Kenya","M442","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7726","Kenya","M442","NetProtect",24,"Not in use",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7727","Kenya","M443","NetProtect",6,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7728","Kenya","M443","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7729","Kenya","M443","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7730","Kenya","M444","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7731","Kenya","M445","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7732","Kenya","M445","NetProtect",12,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7733","Kenya","M445","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7734","Kenya","M445","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7735","Kenya","M446","NetProtect",6,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7736","Kenya","M446","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7737","Kenya","M446","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7738","Kenya","M446","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7739","Kenya","M448","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7740","Kenya","M449","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7741","Kenya","M449","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7742","Kenya","M449","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7743","Kenya","M450","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7744","Kenya","M450","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7745","Kenya","M451","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7746","Kenya","M451","NetProtect",18,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7747","Kenya","M451","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7748","Kenya","M454","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7749","Kenya","M454","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7750","Kenya","M454","NetProtect",48,"Used last night",799,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7751","Kenya","M455","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7752","Kenya","M456","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7753","Kenya","M456","NetProtect",18,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7754","Kenya","M456","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7755","Kenya","M457","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7756","Kenya","M458","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7757","Kenya","M459","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7758","Kenya","M460","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7759","Kenya","M460","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7760","Kenya","M460","NetProtect",36,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7761","Kenya","M461","NetProtect",12,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7762","Kenya","M461","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7763","Kenya","M462","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7764","Kenya","M462","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7765","Kenya","M462","NetProtect",36,"Used last night",1130,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7766","Kenya","M464","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7767","Kenya","M464","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7768","Kenya","M465","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7769","Kenya","M466","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7770","Kenya","M466","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7771","Kenya","M467","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7772","Kenya","M467","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7773","Kenya","M468","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7774","Kenya","M469","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7775","Kenya","M469","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7776","Kenya","M470","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7777","Kenya","M470","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7778","Kenya","M470","NetProtect",24,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7779","Kenya","M470","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7780","Kenya","M470","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7781","Kenya","M470","NetProtect",42,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7782","Kenya","P897","PermaNet 3.0",48,"Used last night",611,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7783","Kenya","M471","NetProtect",36,"Not used last night",221,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7784","Kenya","M472","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7785","Kenya","M472","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7786","Kenya","M472","NetProtect",42,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7787","Kenya","M473","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7788","Kenya","M473","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7789","Kenya","M473","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7790","Kenya","M473","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7791","Kenya","M473","NetProtect",36,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7792","Kenya","M474","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7793","Kenya","M475","NetProtect",24,"Used last night",29,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7794","Kenya","M477","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7795","Kenya","M478","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7796","Kenya","M478","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7797","Kenya","M478","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7798","Kenya","M478","NetProtect",36,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7799","Kenya","M479","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7800","Kenya","M479","NetProtect",18,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7801","Kenya","M480","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7802","Kenya","M480","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7803","Kenya","M480","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7804","Kenya","M480","NetProtect",48,"Used last night",1131,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7805","Kenya","M481","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7806","Kenya","M481","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7807","Kenya","M482","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7808","Kenya","M482","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7809","Kenya","M482","NetProtect",36,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7810","Kenya","M483","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7811","Kenya","M484","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7812","Kenya","M485","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7813","Kenya","M485","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7814","Kenya","M485","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7815","Kenya","M485","NetProtect",30,"Used last night",2,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7816","Kenya","M485","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7817","Kenya","M487","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7818","Kenya","M487","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7819","Kenya","M488","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7820","Kenya","M488","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7821","Kenya","M488","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7822","Kenya","M489","NetProtect",12,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7823","Kenya","M489","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7824","Kenya","M489","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7825","Kenya","M491","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7826","Kenya","M492","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7827","Kenya","M492","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7828","Kenya","M494","NetProtect",6,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7829","Kenya","M494","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7830","Kenya","M494","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7831","Kenya","M494","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7832","Kenya","M495","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7833","Kenya","M495","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7834","Kenya","M495","NetProtect",36,"Used last night",311,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7835","Kenya","M497","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7836","Kenya","M498","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7837","Kenya","M499","NetProtect",24,"Used last night",384,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7838","Kenya","M501","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7839","Kenya","M501","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7840","Kenya","M501","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7841","Kenya","M501","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7842","Kenya","M502","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7843","Kenya","M502","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7844","Kenya","M502","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7845","Kenya","M504","NetProtect",24,"Not used last night",26,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7846","Kenya","M505","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7847","Kenya","M505","NetProtect",18,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7848","Kenya","M505","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7849","Kenya","M506","NetProtect",6,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7850","Kenya","M508","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7851","Kenya","M508","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7852","Kenya","M509","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7853","Kenya","M509","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7854","Kenya","M510","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7855","Kenya","M510","NetProtect",18,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7856","Kenya","M510","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7857","Kenya","M510","NetProtect",36,"Used last night",48,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7858","Kenya","M511","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7859","Kenya","M511","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7860","Kenya","M511","NetProtect",30,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7861","Kenya","M511","NetProtect",42,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7862","Kenya","M511","NetProtect",48,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7863","Kenya","M512","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7864","Kenya","M512","NetProtect",24,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7865","Kenya","M513","NetProtect",12,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7866","Kenya","M513","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7867","Kenya","M513","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7868","Kenya","M514","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7869","Kenya","M514","NetProtect",18,"Not in use",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7870","Kenya","M514","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7871","Kenya","M514","NetProtect",36,"Not in use",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7872","Kenya","M515","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7873","Kenya","M515","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7874","Kenya","M516","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7875","Kenya","M516","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7876","Kenya","M516","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7877","Kenya","M516","NetProtect",30,"Used last night",440,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7878","Kenya","M517","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7879","Kenya","M517","NetProtect",24,"Not in use",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7880","Kenya","M517","NetProtect",36,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7881","Kenya","M518","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7882","Kenya","M518","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7883","Kenya","M518","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7884","Kenya","M518","NetProtect",36,"Used last night",439,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7885","Kenya","M520","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7886","Kenya","M520","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7887","Kenya","M521","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7888","Kenya","M521","NetProtect",12,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7889","Kenya","M521","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7890","Kenya","M521","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7891","Kenya","M522","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7892","Kenya","M522","NetProtect",18,"Not used last night",NA,"No",NA,NA,"Mattress/Bed","","Stored Away"
"7893","Kenya","M522","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7894","Kenya","M522","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7895","Kenya","M522","NetProtect",36,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7896","Kenya","M524","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7897","Kenya","M524","NetProtect",30,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7898","Kenya","M525","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7899","Kenya","M525","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7900","Kenya","M525","NetProtect",36,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7901","Kenya","M526","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7902","Kenya","M527","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7903","Kenya","M527","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7904","Kenya","M528","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7905","Kenya","M528","NetProtect",18,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7906","Kenya","M528","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7907","Kenya","M528","NetProtect",36,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7908","Kenya","M528","NetProtect",42,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"7909","Kenya","M529","NetProtect",6,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7910","Kenya","M529","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7911","Kenya","M529","NetProtect",30,"Used last night",1029,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7912","Kenya","M530","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7913","Kenya","M531","NetProtect",12,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"7914","Kenya","M531","NetProtect",24,"Used last night",NA,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
